IND_ID,IND_CODE,IND_UUID,IND_PER_CODE,DIM_TIME,DIM_TIME_TYPE,DIM_GEO_CODE_M49,DIM_GEO_CODE_TYPE,DIM_PUBLISH_STATE_CODE,IND_NAME,GEO_NAME_SHORT,RATE_PER_100_N
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,643,COUNTRY,PUBLISHED,E.coli infections,Russian Federation,64.63
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,646,COUNTRY,PUBLISHED,E.coli infections,Rwanda,48.0
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,682,COUNTRY,PUBLISHED,E.coli infections,Saudi Arabia,52.83
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,702,COUNTRY,PUBLISHED,E.coli infections,Singapore,25.53
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,710,COUNTRY,PUBLISHED,E.coli infections,South Africa,30.04
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,752,COUNTRY,PUBLISHED,E.coli infections,Sweden,7.31
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,756,COUNTRY,PUBLISHED,E.coli infections,Switzerland,9.78
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,760,COUNTRY,PUBLISHED,E.coli infections,Syrian Arab Republic,78.57
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,764,COUNTRY,PUBLISHED,E.coli infections,Thailand,33.77
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,784,COUNTRY,PUBLISHED,E.coli infections,United Arab Emirates,52.38
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,788,COUNTRY,PUBLISHED,E.coli infections,Tunisia,19.79
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,792,COUNTRY,PUBLISHED,E.coli infections,Türkiye,52.18
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,800,COUNTRY,PUBLISHED,E.coli infections,Uganda,81.82
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,804,COUNTRY,PUBLISHED,E.coli infections,Ukraine,54.55
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,807,COUNTRY,PUBLISHED,E.coli infections,North Macedonia,60.0
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,818,COUNTRY,PUBLISHED,E.coli infections,Egypt,87.5
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,826,COUNTRY,PUBLISHED,E.coli infections,United Kingdom of Great Britain and Northern Ireland,11.41
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,834,COUNTRY,PUBLISHED,E.coli infections,United Republic of Tanzania,68.71
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,854,COUNTRY,PUBLISHED,E.coli infections,Burkina Faso,91.67
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,887,COUNTRY,PUBLISHED,E.coli infections,Yemen,90.36
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,894,COUNTRY,PUBLISHED,E.coli infections,Zambia,76.47
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2016,YEAR,001,GLOBAL,PUBLISHED,E.coli infections,World,35.8
